Year,LocationDesc,LocationAbbr,Category,Indicator,Datasource,DataValueUnit,DataValueType,DataValue,DataValueFootnoteSymbol,DataValueFootnote,IndicatorID,LocationID,IndicatorSortOrder,LocationSortOrder,Geolocation,DataValueAlt
2008,Delaware,DE,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",26.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_4,10,23,8,"(39.008830667000495, -75.57774116799965)",26
2008,District of Columbia,DC,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_4,11,23,9,"(38.89037138500049, -77.03196112699965)",
2008,Florida,FL,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",23.0,,,WFRS_State_4,12,23,10,"(28.932040377000476, -81.92896053899966)",23
2008,Georgia,GA,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",5.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_4,13,23,11,"(32.83968109300048, -83.62758034599966)",5
2008,Hawaii,HI,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",50.0,"e,f","e: Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics. f: Complete data were not available from WFRS; state provided additional information.",WFRS_State_4,15,23,12,"(21.304850435000446, -157.85774940299973)",50
2008,Idaho,ID,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",45.0,,,WFRS_State_4,16,23,13,"(43.682630005000476, -114.3637300419997)",45
2008,Illinois,IL,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",6.0,,,WFRS_State_4,17,23,14,"(40.48501028300046, -88.99771017799969)",6
2008,Indiana,IN,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",9.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_4,18,23,15,"(39.766910452000445, -86.14996019399968)",9
2008,Iowa,IA,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",12.0,,,WFRS_State_4,19,23,16,"(42.46940091300047, -93.81649055599968)",12
2008,Kansas,KS,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",42.0,,,WFRS_State_4,20,23,17,"(38.34774030000045, -98.20078122699965)",42
2008,Kentucky,KY,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",2.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_4,21,23,18,"(37.645970271000465, -84.77497104799966)",2
2008,Louisiana,LA,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",47.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_4,22,23,19,"(31.31266064400046, -92.44568007099969)",47
2008,Maine,ME,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",22.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_4,23,23,20,"(45.254228894000505, -68.98503133599962)",22
2008,Maryland,MD,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",1.0,,,WFRS_State_4,24,23,21,"(39.29058096400047, -76.60926011099963)",1
2008,Massachusetts,MA,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",32.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_4,25,23,22,"(42.27687047000046, -72.08269067499964)",32
2008,Michigan,MI,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",15.0,,,WFRS_State_4,26,23,23,"(44.6613195430005, -84.71439026999968)",15
2008,Minnesota,MN,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",3.0,,,WFRS_State_4,27,23,24,"(46.35564873600049, -94.79420050299967)",3
2008,Mississippi,MS,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",38.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_4,28,23,25,"(32.745510099000455, -89.53803082499968)",38
2008,Missouri,MO,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",21.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_4,29,23,26,"(38.635790776000476, -92.56630005299968)",21
2008,Montana,MT,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",46.0,,,WFRS_State_4,30,23,27,"(47.06652897200047, -109.42442064499971)",46
2008,Nebraska,NE,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",31.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_4,31,23,28,"(41.6410409880005, -99.36572062299967)",31
2008,Nevada,NV,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",28.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_4,32,23,29,"(39.493240390000494, -117.07184056399967)",28
